year,ADID,CreativeUrl,Currency.Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions..Included.,Regions..Excluded.,Electoral.Districts..Included.,Electoral.Districts..Excluded.,Radius.Targeting..Included.,Radius.Targeting..Excluded.,Metros..Included.,Metros..Excluded.,Postal.Codes..Included.,Postal.Codes..Excluded.,Location.Categories..Included.,Location.Categories..Excluded.,Interests,OsType,Segments,Language,AdvancedDemographics,Targeting.Connection.Type,Targeting.Carrier..ISP.,CreativeProperties,id,text
2024,8c4000cf927c9b4d54ce28401dd86426717371a3da1bf2b42f2cb61bc9247c15,https://www.snap.com/political-ads/asset/4d01e3a604f402f5fd113fb074f11804a5adc9e0f12d71be9dad349204b70b2c?mediaType=png,USD,8407,1444521,2024/06/11 04:01:32Z,2024/07/11 03:59:00Z,Harris for President,US,Joe Biden,Biden for President,,,,,,18+,united states,,,,,,,,,"85042,85530,85941,86030,86039,86044,86053,86506,30044,30087,48076,48085,48098,48101,48236,48323,48331,48917,49104,27278,27513,27545,27560,27563,27616,27703,27825,27891,27910,28205,28214,28269,28273,28311,28398,28424,28434,28453,28456,68007,68022,68028,68041,68108,68111,68114,68122,68130,68132,68134,68182,89084,89086,89139,89141,89179,15032,15237,15275,18512,18936,19012,19035,19060,19064,19102,19111,19115,19125,19130,19136,19147,19152,19454,53154,53203,53204,53208,53210,53219,53225,53227,53228,53502,53506,53517,53528,53529,53537,53556,53559,53563,53565,53571,53582,53584,53597,53713,53805,53911,53928,53955,53960,54458,54546,54621,54623,54625,54642,54654,54669,54720,54770,54806,54836,54846,54854,54891","85006,86034,86042,86434,86544,30071,48111,48124,48154,48168,48185,48627,27510,27519,27589,27844,68104,68105,68107,68112,68157,15664,18060,18915,19149,19154,19548,53110,53215,53216,53222,53503,53508,53532,53533,53561,53576,53714,53717,53913,54417,54467,54636,85256,85303,85542,85745,85911,85926,86505,86508,86540,86545,30317,30341,48103,48108,48138,48152,48164,48173,48237,48322,48334,48335,48336,48374,48375,27412,27523,27604,27708,28007,28215,28217,28262,28423,68010,68064,68069,68110,68118,68127,68131,68135,68137,68142,68144,68152,68154,68164,89113,89118,89147,15236,15241,18084,18507,19025,19073,19090,19103,19114,19116,19119,19128,19129,19135,19146,19148,19405,19422,19428,19444,53202,53209,53211,53213,53220,53221,53223,53226,53521,53523,53526,53534,53545,53546,53548,53555,53560,53570,53572,53574,53575,53586,53593,53598,53705,53716,53718,53801,53811,53942,53951,54407,54632,54667,54814,54820,54827,54844,54864,54865,54985,85040,85339,85550,85930,86028,86043,86547,87328,30084,48105,48128,48134,48150,48167,48170,48183,48187,48188,48190,48193,48195,48230,48302,48825,27260,27514,27704,27707,27712,27713,27839,28206,28212,28213,28347,68046,68059,68102,68106,68116,68117,68124,68133,68136,68147,68178,89145,89148,89178,89183,89427,89832,15007,15116,18403,18434,18440,18447,18452,18471,19006,19008,19034,19040,19044,19083,19106,19118,19120,19123,19124,19127,19137,19145,19406,19462,53129,53132,53172,53207,53212,53214,53217,53218,53224,53235,53504,53507,53515,53516,53527,53531,53536,53543,53544,53553,53558,53562,53578,53583,53588,53589,53590,53704,53706,53711,53719,53826,53925,53932,53969,54135,54202,54603,54631,54645,54850,54861,54874",,,,,Provided by Advertiser,,,,,web_view_url:https://joebiden.com/abortion?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Repro2&utm_campaign=June,6924,"10:26 Notes First , Donald Trump promised to overturn Roe v . Wade . Then , he appointed conservative Supreme Court justices who did just that . Now , because of Trump , states across the country are passing cruel abortion bans . PAID FOR BY BIDEN FOR PRESIDENT"
2020,55c4b4b9c766184b538c36c6c3b41c54b463ce240764db8fc0ad42699ba926fd,https://www.snap.com/political-ads/asset/395baab1009ec8ac47d4998ec4a7304a688de5f7520d85cbb55e6dfde3164866?mediaType=png,USD,243,27105,2020/08/07 21:55:32Z,2020/09/01 03:59:59Z,ACRONYM,US,,ACRONYM,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.peoplespowergrab.org/register?utm_source=snap&utm_medium=paid-cnv&utm_campaign=ete-rg-if&utm_term=ga-uaa-cl&utm_content=B5382EC8,790,DON'T MISS THE DEADLINE REGISTER TO VOTE 00 PEOPLE'S POWER GRAB
2025,30e29f5af97dc0d549fd4e636029da1ca77b7059ba015f8db5911e317282ea48,https://www.snap.com/political-ads/asset/3d6b039182a13cb4e7c6532c3423bb7087d1844eef454118d94882df5d1a3638?mediaType=png,USD,49,1875,2025/12/04 12:30:17Z,,MedGlobal,US,,MedGlobal,,,,,,18+,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://medglobal.org/syria-2025/?utm_source=Paid+Social&utm_medium=Snapchat,8390,M MedGlobal $ 26- 22 23 24 25 2 SAVE LIVES IN SYRIA SEND URGENT HEALTHCARE ACT NOW MAKE A YEAR - END TAX DEDUCTIBLE DONATION
2023,5b356cd5ff061bf314020678f8369405271c4c36137ba21659ce63e023c9ef7f,https://www.snap.com/political-ads/asset/9675bd990dbb30923bcc33320d317757dbd9753c96ac0607dc944ebab1fc99e1?mediaType=png,USD,218,7387,2023/03/30 22:53:51Z,2023/07/01 03:59:00Z,Chong and Koster,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",,PPFA,,,,,FEMALE,18-35,united states,Utah,,,,,,,,,,,,"Hip-Hop Music Fans,Soul & R&B Fans",,Provided by Advertiser,en,,,,web_view_url:https://www.plannedparenthood.org/about-us/newsroom/campaigns/your-care-our-priority?utm_source=Snapchat&utm_medium=SC&utm_campaign=CK.PPFA.RSSP23.MF.SC.ENG.BLK.UT.FE.18_35.SC.Static.OurDoors,6318,OUR DOORS ARE OPEN . ם
2021,c1e1b4c09f3acaf8af57013e97fc04d3459b496c2e89b1b9c1cbe758f4baa152,https://www.snap.com/political-ads/asset/a62067757973131692bf4f99112076af768d2cd3239c31710d02a883fa296ce0?mediaType=png,USD,782,104207,2021/10/12 13:00:00Z,2021/11/04 03:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",,Human Rights Campaign Foundation,,,,,,18-30,united states,,,,,,,Miami - Ft. Lauderdale,,,,,,,,Provided by Advertiser,"en,es",,,,web_view_url:http://mybodymyhealth.org/?utm_medium=ads&utm_source=snap&utm_content={{ad.id}}&utm_campaign=HIVGrantMiamiSanJuan,3935,HIV is No Longer a Death Sentence . Learn the Truth . FIND TREATMENT OPTIONS MY BODY HUMAN RIGHTS MY HEALTH CAMPAIGN ARIANNA'S FOUNDATION CENTER
2020,dc8627dad05339c024202237332de8731ddddb84ed40cc81b5fd8d72018bd8d7,https://www.snap.com/political-ads/asset/0b73163fc246c9abc480bf2f1b3d9914455b405ff9a4fa47c388f782fec32eb7?mediaType=png,USD,30,5653,2020/10/28 05:00:00Z,2020/11/03 05:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 33.652727999999996;longitude -112.009884;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,,1128,"VOTE EARLY VOTE BLUE Vote For Our Future ARIZONA I'm an Early Voter ! *** 20 MILLION BALLOTS CAST AND COUNTING VOTE BLUE 2020 ! WE HAVE THE POWER PAID FOR BY THE DEMOCRATIC NATIONAL COMMITTEE , DEMOCRATS.ORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE ."
2022,1766d0c415829837b12268c04144b86486d9bf39a34bf06aa421a216f3874df7,https://www.snap.com/political-ads/asset/ab85238f064ea927d713c85100f0efbecfdab4dd5762e5123e8c69b15f8e3ac4?mediaType=png,USD,191,56495,2022/09/06 13:00:20Z,2022/11/08 23:00:00Z,Wavelength Strategy,US,,Kathy Hochul for NY,,,,,,18+,united states,New York,,,,,,,,,,,,,,,en,,,,web_view_url:https://kathyhochul.com/?utm_source=snap&utm_medium=pm,4829,Governor Kathy Hochul Signed laws to crack down on illegal guns and keep New Yorkers safe PREVENTING GUN VIOLENCE PROTECTING NEW YORKERS PAID FOR BY FRIENDS FOR KATHY HOCHUL
2020,f6878c2eedab3583d7c9d477abf64584a8c3e39b25ccb222e4a49ad862f1916e,https://www.snap.com/political-ads/asset/e233142946dae64c4526548af790ac2e27ebb9a83f49db0bdd1d74682ee33965?mediaType=png,USD,2,324,2020/08/14 20:43:10Z,2020/09/01 03:59:59Z,Biden Victory Fund,"430 South Capitol Street SE,Washington,20003,US",Biden Victory Fund,Biden Victory Fund,,,,,,20+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://go.joebiden.com/page/s/bvf2020-snapkamala-petition-ea-snap/?source=omvf_snap_20200814kamalamakinghistory_ea_{{adSet.name}}_{{creative.name}}&refcode=omvf_snap_20200814kamalamakinghistory_ea_{{adSet.name}}_{{creative.name}}&utm_medium=omvf,1919,JOEBIDEN.COM/VICTORY SHE WILL BE THE First WOMAN VP ! KAMALA is MAKING HISTORY WILL YOU JOIN HER ?
2018,7dc5690e0c57aae7b59bb1660c08ed0a8dfcdce5c00b0fdf93bd33a26e2a1b63,https://www.snap.com/political-ads/asset/6275e85c246707cc4e02c19c99a56b93976ab3907dc96b9327851b48d8986398?mediaType=png,USD,59,13306,2018/09/28 23:10:14Z,2018/10/10 01:00:00Z,Chong and Koster,"1707 L St NW Suite 950,Washington,20036,US",,Voter Participation Center,,,,,,18+,united states,Florida,,,,,,,,,,,,,,Provided by Advertiser,,Marital Status (Single),,,web_view_url:https://www.voterparticipation.org/online-voter-registration-by-state/,132,REGISTER TO VOTE OF GREAT SEAL THE STATE OF IN GOD WE TRUST LORIDA SWIPE TO REGISTER TO VOTE BY 10/09
2024,dadb807718c5e82c1a2355a487a598b9aa3bce4f688a6f224c650ca0a376e201,https://www.snap.com/political-ads/asset/ba0642eb1f2bf5b83df4cf9197e179aa03abe8db53d44d9ff807073079bba252?mediaType=png,USD,736,131276,2024/09/13 03:00:09Z,2024/11/06 01:00:00Z,Vote Texas,"1019 Brazos Street, Suite 405 Austin, Texas 78711,Austin,78711,US",,Paid for by TXSecretaryofState,,,,,,18+,united states,Texas,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://www.votetexas.gov/?utm_source={{campaign.name}}&utm_campaign={{campaign.id}}&utm_content={{creative.name}},7026,I VOTED VOTING IN PERSON ? VOTETEXAS.GOV POWERED BY THE TEXAS SECRETARY OF STATE
2020,32edf90b977d6ba7d734106210cdc3e3ebe453bf971fe6cfbe4f88bf2508e9a7,https://www.snap.com/political-ads/asset/79125680a18881dbf0475a4222709f6e7dc0412e6c8f960bd8850c97a71de705?mediaType=png,USD,43,7079,2020/11/19 15:26:25Z,2020/12/08 04:59:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Collective PAC,The Collective PAC,,,,,,18-30,united states,Georgia,,,,,,,,,,,,,,,,,,,web_view_url:https://votetolive.org/vote-to-live-2/?utm_source=&utm_medium=&utm_campaign=&utm_content=&hft_id=~00_~01snap_~02_~03cpm_~04rs_~05pn_~06fc1_~07gaurzip_~0835t_~09VoterReg_~10_~11OnTheBallotAA_~12na_~130_~14en_,3092,AHMAUD ARBERY IS ON THE BALLOT #VOTEtoLIVE REGISTER TO VOTE > PAID FOR BY THE COLLECTIVE EDUCATION FUND
2022,aec5325dde1c961e3a1be19880db5e3049c6edd79e07fc57cf7c817c555de574,https://www.snap.com/political-ads/asset/2f2bb808784380afece26dcaece3d8ce252d59312bfc8c6571850e9a93e20070?mediaType=png,USD,1289,173695,2022/10/12 19:54:56Z,2022/10/20 04:59:56Z,Voter Formation Project,"712 H St NE PMB 41,Washington,20002,US",,Voter Formation Project,,,,,,18+,united states,,"Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wyoming",,,,,,,"53209,53218,53216,53206,53210,53223,53212,53208,53225,53224,53205,53403,53222,53233,53404,53511,53713,53704,53711,53204,53215,53221,54302,53219,53214,53207,53140,53220,53405,53143,53186,53115,53144,53402,53142",,,,"Chat Fiction Enthusiasts,Crypto Enthusiasts,Fashion & Style Gurus,Crime & Mystery Genre Fans,Console Gamers,PC Gamers,Money Minders,Hip-Hop Music Fans,Latin Music Fans,Soul & R&B Fans,Celebrity News Watchers,Parents & Family-Focused,Discount & Thrifty Shoppers,Online Shoppers,Sneakerheads,Green Bay Packers Fans,Street Sport Enthusiasts,targetsmart_02,targetsmart_06,targetsmart_09,targetsmart_01",,,en,,,,web_view_url:https://www.howtovote.guide/register?utm_source=snap&utm_brand=htv&utm_medium=paid-cnv&utm_campaign=22rg-rn-p1-if&utm_term=wi-al-in&utm_content=VFP2T67A2BR,5036,WI REGISTER TO VOTE NOW !
2025,2d3ce894944435d4a49ef9754a5c0ffc28a365e39dc329b2a174182133fd9c19,https://www.snap.com/political-ads/asset/acd4f4e6a2a0ef0bed8e0b6585c3f5caef2b83b2f5cd71c3ac5181c664971672?mediaType=png,USD,28,3334,2025/10/29 04:00:43Z,2025/12/11 04:58:00Z,Ben and Jerry s Homemade Inc,"530 Community Drive,South Burlington,05403,US",,Ben & Jerry's,,,,,,18-44,united states,,,,,,,,,,,,,"Arts & Culture Mavens,Comics & Animation Fans,Movie Theater Goers,Hipsters & Trendsetters,Concert & Festival Goers,Hip-Hop Music Fans",,Provided by Advertiser,,,,,web_view_url:https://activism.benjerry.com/page/176505/action/1?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=BJ-WITHIN_Q325_Activism_Conversion&utm_term=ActivismInterests&utm_content=static&utm_objective=convert&utm_root=d&,8592,SMOKE OUT CANNABIS CONVICTIONS CANNABIS CONVICTIONS TAKE ACTION NOW
2023,14001a630f61957b250db2b5d1ad35024e4e18aed9e51b2761f0e2033c78703c,https://www.snap.com/political-ads/asset/5b8d1f16570ec5c31167d67af7c33e956ffcea2dfabef8fbd8cf54fc5baba890?mediaType=png,USD,11,494,2023/03/30 15:58:06Z,2023/04/04 21:35:00Z,"Middle Seat Consulting, LLC","Po Box 21600,Washington,20009,US",,Mijente PAC,,,,,,18+,united states,,,,,,,,,"60629,60632,60608,60652,60639,60641,60647,60622",,,,"targetsmart_01,targetsmart_02,targetsmart_03,targetsmart_04,targetsmart_05,targetsmart_06,targetsmart_07,targetsmart_08,targetsmart_09,targetsmart_10,targetsmart_11,targetsmart_12,targetsmart_13,targetsmart_14,targetsmart_15,targetsmart_16,targetsmart_17,targetsmart_19,targetsmart_20,targetsmart_21",,Provided by Advertiser,"es,en",,,,web_view_url:https://www.brandonforchicago.com/,6265,"Paul Vallas is backed by Republicans and Trump supporters . He is not with our community . VALLAS ES ELMALO Election Day is April 4th . Vote for Brandon Johnson . Paid for by Mijente PAC , mijente.net , authorized by Friends of Brandon Johnson . Not authorized by any other federal , state , or local candidate or candidate's committee ."
2022,4c1e95d8156f422a9307dec79f2b5a8e911904b3707d827b940c5e2fc0fd973e,https://www.snap.com/political-ads/asset/dd38c4f2f694d4a869a8c9f742d09c4e1b192e563d0deb22721428ae96b7e431?mediaType=png,USD,524,26656,2022/09/16 21:00:00Z,2022/10/12 03:00:00Z,Gambit Strategies,"2939 Van Ness St NW #1006,Washington,20008,US",,Priorities USA Action,,,,,,18-34,united states,,,,,,,,,"19102,19107,19103,19130,19127,19147,16802,19106,19125,15232,15213,15201,19128,19118,15222,19041,19148,15217,16801,19003,19081,19436,16803,15203,19010,19096,19001,19066,19038,18936,19072,19428,19085,19046,19136,19152,18503,19115,19086,19094,17837,19063,19061,19444,19025,17603,19454,19114,19422,16502,19002,19075,18509,19446,19403,19044,18344,15202,15228,18933,19031,18510,18018,19604,19602,15215,19341,19382,19348,18015,19034,18102,17602,19335,19380,19355,16827,18109,18042,19374,19611,18104,19014,17013,19006,19440,19317,19067,17111,18701,16508,19078,19137,19040,19601,15205,15238,18302,19425,18915,15243,18346,19342,19073,19477,18913,17551,15223,15051,15056,18512,19020,18505,15234,19475,18017,19008,19056,15229,17043,19060,18103,19350,19438,18332,15106,18370,15136,18508,18052,19030,18519,17403,15227,18938,19054,18940,19390,15209,17601,19057,18045,18040,19055,19047,19029,18403,17033,19021,18964,18411,18507,19465,18914,18020,18977,19609,15237,15139,19343,16506,16509,15086,17011,18434,18902,16505,18610,19610,16865,18976,17554,15143,18321,15241,15108,15419,18032,16510,19607,19053,15101,18704,18917,17404,18925,16870,17520,15236,18371,18518,19373,19560,18324,18372,18354,18974,18106,15116,18929,18920,18947,15225,18049,15144,15064,18709,18927,18073,19606,15363,19363,15017,18031,15102,15025,19605,18062,19525,15122,18966,18433,19310,16823,16511,18932,17402,17050,18517,18350,17025,18954,17512,18414,18322,17070,17057,17547,15045,16854,15071,18055,18034,17325,15034,18076,15062,18641,16415,19530,15003,15239,19608,18201,19565,18064,15024,18708,16421,18643,15055,18074,16066,18347,17701,16057,15007,19518,18041,18934,18951,15142,15031,17538,15701,16652,17543,18644,18326,18960,16046,15033,18325,15044,18707,16045,18069,18036,18067,18419,18705,15317,18056,18054,18407,18353,17934,18077,18706,19330,17046,17745,18651,15014,18642,18612,16148,19344,18955,19492,17408,17501,17361,18051,15068,17406,15131,18444,17552,17360,16828,18202,15634,15345,15065,15301,15601,16426,16423,15692,18437,15046,19520,17313,15620,16063,17821,18840,18087,18930,15030,19503,17022,18972,18617,16417,18059,15084,18078,15049,18037,18424,17540,16335,17065,18092,18210,15342,18035,15001,18058,15133,16105,19508,16866,17407,16101,17345,17954,15665",,,,,,Provided by Advertiser,,,,,web_view_url:https://www.planmyballot.com/?utm_source=pusa&utm_medium=pa-nonblackmobz18to34-zips-snap&utm_campaign=cyrplan&utm_term=alltreatments&utm_content=voterreportcardstatic,5747,DON'T LET YOUR VOTER SCORE FALL . Make sure you're all set to vote again this November . Check Your Voter Registration YOUR VOTING HISTORY POOR GOOD PAID FOR BY PRIORITIES USA ACTION . WWW.PRIORITIESUSAACTION.ORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE .
2023,dcec1d64dda75b45dc78523a6a1bd4215c5cb640190cf7bcae67ea2d3d88522b,https://www.snap.com/political-ads/asset/9649ce3a820b670a72373d13ec40355ea0b7ab84fb2f39bfa326d1742f14ec82?mediaType=png,USD,410,141441,2023/04/19 21:19:41Z,2023/07/01 03:59:59Z,Chong and Koster,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",,PPFA,,,,,FEMALE,18-35,united states,Tennessee,,,,,,,,,,,,"Hip-Hop Music Fans,Soul & R&B Fans",,Provided by Advertiser,,,,,web_view_url:https://www.plannedparenthood.org/about-us/newsroom/campaigns/your-care-our-priority?utm_source=Snapchat&utm_medium=SC&utm_campaign=CK.PPFA.RSSP23.MF.SC.ENG.BLK.TN.FE.18_35.SC.Static.YourBody,6046,Planned Parenthood believes YOUR BODY IS YOUR OWN . Թ
2022,bc5bca3d236ac3c18a4266559eb2aa9a4c1ad5692ac53edc986f1426893c16fe,https://www.snap.com/political-ads/asset/84c13dedd61f0beafb74d23c4aa2eca471ef79027ebef891b3ab247db1c7ab8d?mediaType=png,USD,89,9948,2022/10/24 18:46:27Z,2022/11/09 00:00:00Z,BerlinRosen,"15 Maiden Lane #16,New York,10038,US",,United We Dream Action,,,,,,18-35,united states,Nevada,,,,,,,,,,,,Advocates & Activists,,Provided by Advertiser,es,"Household Income: Under $50000,Household Income: $50000 - $99999",,,web_view_url:https://actionnetwork.org/forms/unete-a-la-lucha-por-la-justicia-de-inmigracion/?utm_source=sc&utm_medium=snap&utm_campaign=ads_tx_span&utm_content=_onnotice_snap&source=ads_tx_span_onnotice_snap,5355,United We Dream® ACTION TODOS LOS POLÍTICOS QUE INTERFIERAN CON DACA ESTÁN NOTIFICADOS
2020,44613ecd5c11bffcec520e592487162144f001b912add4e14654a0de9ebcf1f5,https://www.snap.com/political-ads/asset/fabcba5f2a5c96fe908b122ecb5d5fe129adeed585e2e2f22739614c4702341e?mediaType=png,USD,1582,227853,2020/11/19 15:26:25Z,2020/12/08 04:59:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Collective PAC,The Collective PAC,,,,,,18-30,united states,Georgia,,,,,,,,,,,,,,,,,,,web_view_url:https://votetolive.org/vote-to-live-2/?utm_source=&utm_medium=&utm_campaign=&utm_content=&hft_id=~00_~01snap_~02_~03cpm_~04pn_~05pn_~06fc1_~07ga_~08auo_~09voterreg_~10_~11CanYouVote_~12na_~130_~14en_,1747,CAN YOU VOTE IN GEORGIA'S SENATE RUNOFF ? ONLY IF YOU'VE REGISTERED BY DEC 7 . REGISTER NOW . PAID FOR BY THE COLLECTIVE EDUCATION FUND
2025,d9a79f959cd6458eaaa9dacd0891c3aac015b85e97ba5160d0292d56424cac29,https://www.snap.com/political-ads/asset/54b3c0efb2a6db0f6dcaad10e7ab780621ac73c6e0b617fc41d2d8d9078eb9e5?mediaType=png,USD,85,2862,2025/02/24 08:21:30Z,,"Baitulmaal, Inc.",US,,"Baitulmaal, Inc.",,,,,,18+,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://baitulmaal.org/ramadan-orphans-support-2025/?utm_source=Snapchat&utm_campaign=ram_2025_{{campaign.name}}&utm_content={{ad.id}},8862,༢ ་ ip program hanistan برنامه حمای رست This Ramadan Sponsor an Orphan and Change a Life SPONSOR NOW A baitulmaal
2020,ffcf27833c2a27c5a162ddda59f807554b91470e22aa09e468f4baf70ca3ea2e,https://www.snap.com/political-ads/asset/05b530d773ded9d35bfd4813da71a5c9e038c522d0c76aa0d142aea79f089878?mediaType=png,USD,18,4680,2020/09/27 01:27:13Z,2020/11/04 01:00:00Z,Do Big Things,"PO Box 128,Mill Valley,94942,US",Supermajority,Supermajority PAC,,,,,FEMALE,18+,united states,,"New Jersey,Delaware,Maryland",,,,,,,"17527,18036,18041,18054,18055,18070,18073,18074,18076,18077,18081,18901,18902,18912,18913,18914,18915,18917,18920,18923,18925,18929,18930,18932,18935,18936,18938,18940,18942,18944,18947,18950,18951,18954,18955,18960,18962,18964,18966,18969,18970,18972,18974,18976,18977,18980,19001,19002,19003,19004,19006,19007,19008,19009,19010,19012,19013,19014,19015,19017,19018,19020,19021,19022,19023,19025,19026,19027,19029,19030,19031,19032,19033,19034,19035,19036,19038,19040,19041,19043,19044,19046,19047,19050,19053,19054,19055,19056,19057,19060,19061,19063,19064,19066,19067,19070,19072,19073,19074,19075,19076,19078,19079,19081,19082,19083,19085,19086,19087,19090,19094,19095,19096,19102,19103,19104,19106,19107,19109,19111,19112,19113,19114,19115,19116,19118,19119,19120,19121,19122,19123,19124,19125,19126,19127,19128,19129,19130,19131,19132,19133,19134,19135,19136,19137,19138,19139,19140,19141,19142,19143,19144,19145,19146,19147,19148,19149,19150,19151,19152,19153,19154,19301,19310,19311,19312,19316,19317,19319,19320,19330,19333,19335,19341,19342,19343,19344,19345,19348,19350,19352,19355,19358,19362,19363,19365,19367,19372,19373,19374,19375,19380,19382,19383,19390,19401,19403,19405,19406,19422,19425,19426,19428,19435,19436,19437,19438,19440,19442,19444,19446,19453,19454,19456,19457,19460,19462,19464,19465,19468,19472,19473,19474,19475,19477,19492,19504,19505,19512,19520,19525,19543,15106,15120,15201,15203,15204,15205,15206,15207,15208,15210,15211,15212,15213,15214,15215,15216,15217,15218,15219,15220,15221,15222,15224,15226,15227,15232,15233,15234,15235,15236,15238,15260,15290,16801,16802,16803,18052,18101,18102,18103,18104,18105,18109",,,,,,,,,,,web_view_url:https://supermajority.com/educationfund-voter-checklist-pennsylvania/?utm_source=Snap&utm_medium=OM&utm_campaign=2020vbm&utm_content=om_aw_pr_20201019_snap-aw-VBMpennurb-dpost_woc-paurb_wv3voteearlyi1&source=om_aw_pr_20201019_snap-aw-VBMpennurb-dpost_woc-paurb_wv3voteearlyi1,1746,"CAST YOUR VOTE NOW . DON'T WAIT . Paid for by Supermajority PAC , https://supermajority.com/pac/ . Not authorized by any candidate or candidate's committee . VOTE EARLY"
2021,5ddafc74f981079c7158a25500a69944df7dd57f1dc36df61e863cc667243925,https://www.snap.com/political-ads/asset/a168d09a357b700b40a3b47144465df8b01eba3067b3992315c064ca26d899e1?mediaType=png,USD,56,3379,2021/03/21 15:54:36Z,2021/03/31 15:54:36Z,Do Big Things,"PO Box 128,Mill Valley,94942,US",,Community Change Action,,,,,,18+,united states,,,,,,,,,,,,,Advocates & Activists,,Provided by Advertiser,en,,,,web_view_url:https://p2a.co/CBVtIO7/?p2asource=snap-lb-2021immreform-dpost_actint-nat_immc1-storei1,4476,Essential workers Keep us safe . COMMUNITY ground up
2020,6d338fc84891a2262c0a04545f86c86b318b6302a20cfa4295f5ba7837b34d21,https://www.snap.com/political-ads/asset/4a5e6a52ad8a8f76e45b70d55f942f0f2464969678718c8fa9e73f8d7ab89196?mediaType=png,USD,76,11912,2020/08/07 21:36:50Z,2020/09/01 03:59:59Z,ACRONYM,US,,ACRONYM,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.peoplespowergrab.org/register?utm_source=snap&utm_medium=paid-cnv&utm_campaign=ete-rg-em&utm_term=fl-ulw-cl&utm_content=DAC0F095,1929,REGISTER TO VOTE TODAY PEOPLE'S POWER GRAB
2024,ca999b5f6cd965aa5004cbb12520d0b77bff0c1f5ee2f130b78c4fc6410847f2,https://www.snap.com/political-ads/asset/7969025e244d3c6ccadf94686b47287507f4c393c0a86e43ca79b0f499dd8fbb?mediaType=png,USD,694,106156,2024/09/05 14:09:10Z,2024/11/06 04:59:00Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",,Future Forward PAC,,,,,,18+,united states,,,,,,,,,,,,,,,,en,,,,web_view_url:https://www.cnn.com/2024/09/26/business/trump-inflation-jobs-tariffs-economy/index.html,6570,"PHOTO CREDIT : GAGE SKIDMORE CAN Trump's promises would spike inflation and wipe out jobs , study finds Matt Egan , CNN PAID FOR BY FF PAC . FFPAC.ORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE ."
2024,930ee04cd769e7100eec57528d723d90971302211d9be61877e50cb003dd203f,https://www.snap.com/political-ads/asset/3edeec67ec7d518a8009e64f17c5546c1c407d75e56fd60f73f34a2b8c1eb804?mediaType=png,USD,110,14443,2024/07/18 04:00:27Z,2024/08/01 03:59:59Z,Harris for President,US,Joe Biden,Biden for President,,,,,,30-35,united states,,,,,,,,,"27260,27278,27412,27510,27513,27514,27519,27523,27545,27560,27563,27589,27604,27616,27703,27704,27707,27708,27712,27713,27825,27839,27844,27891,27910,28007,28205,28206,28212,28213,28214,28215,28217,28262,28269,28273,28311,28347,28398,28423,28424,28434,28453,28456",,,,,,Provided by Advertiser,,,,,web_view_url:https://joebiden.com/abortion/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Repro1&utm_campaign=July,6654,"Biden - Harris HQ @BidenHQ Planner of Trump's Project 2025 calls for repealing the 19th Amendment , which gave women the right to vote . @BIDENHQ PAID FOR BY BIDEN FOR PRESIDENT"
